flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_central
481 TAMPINES ST 44,Tampines Primary School,0.4912045331087139,21,Market Street Food Centre,1.999605667890321,1,TAMPINES EAST MRT STATION,0.619783303195896,4,0.14506915986991523,18,14.20673487304998
432B YISHUN AVE 1,Northland Primary School,0.676306930571677,9,Chong Pang Market & Food Centre,2.4329832707565306,0,KHATIB MRT STATION,1.5122906444272117,2,0.6004477011437466,13,14.935100438557583
426 SERANGOON AVE 1,Maris Stella High School,0.6620024092108986,10,Kovan Market & Food Centre,1.6764052654986634,3,SERANGOON MRT STATION,0.3458162146985264,8,0.5619870733527101,14,7.553216256294044
116 JURONG EAST ST 13,Fuhua Primary School,0.3872658529273212,10,Market Street Food Centre,0.5481856035525414,3,CHINESE GARDEN MRT STATION,0.3725492122537478,5,0.4746073969636302,19,14.372508900099989
49 JLN BAHAGIA,Hong Wen School,0.6753445911825128,11,Blk 75 Toa Payoh Lorong 5,0.994888613364426,6,BOON KENG MRT STATION,1.087966985904408,8,0.3599164905899425,22,4.845074819587114
436B FERNVALE RD,Sengkang Green Primary School,0.20224253642301884,8,Chomp Chomp Food Centre,3.373484358455647,0,FERNVALE LRT STATION,0.13329325654481017,8,0.2001100972923003,12,12.35665303771786
161 WOODLANDS ST 13,Marsiling Primary School,0.12035976008608183,9,Blks 20/21 Marsiling Lane,1.1771493914456204,2,MARSILING MRT STATION,0.10184984594111617,4,0.08891135313966839,6,18.630852248796558
987C BUANGKOK GREEN,Hougang Primary School,0.4019151581603186,12,Chomp Chomp Food Centre,2.085302897674309,0,FERNVALE LRT STATION,1.3984805658552801,6,0.23862327544209105,16,10.927903081383013
621 BEDOK RESERVOIR RD,Damai Primary School,0.49843411239353086,12,Blk 538 Bedok North Street 3,0.9630472267781894,3,BEDOK NORTH MRT STATION,0.12364476324357561,5,0.27546280013050023,17,9.169476342575402
327B ANCHORVALE RD,Springdale Primary School,0.15988184338143216,16,Kovan Market & Food Centre,4.051591055921436,0,FARMWAY LRT STATION,0.1835277176689388,20,0.1495055090931051,17,13.007719475659226
127 BISHAN ST 12,Guangyang Primary School,0.2682339314064863,17,Blk 210 Toa Payoh Lorong 8,0.7077791845306284,7,BISHAN MRT STATION,0.6442053126612572,7,0.326271288370904,12,6.850259855390461
141 POTONG PASIR AVE 3,Cedar Primary School,0.9112892282217494,12,Blk 210 Toa Payoh Lorong 8,1.5570216810199555,4,POTONG PASIR MRT STATION,0.34517395116639815,9,0.16119130919535993,14,5.802055113500214
17A TELOK BLANGAH CRES,Radin Mas Primary School,0.38256167465836366,6,Blk 11 Telok Blangah Crescent,0.3296824683470982,8,TIONG BAHRU MRT STATION,1.1456952617013538,5,0.2559209504851651,16,3.403002310197356
474 TAMPINES ST 43,Tampines Primary School,0.4380075664996749,23,Market Street Food Centre,1.8052168978483534,1,TAMPINES EAST MRT STATION,0.4543357779375855,5,0.06267749475669031,18,14.04897314379954
161 SIMEI RD,East Spring Primary School,0.8705314023624426,12,Market Street Food Centre,1.7292109390905355,1,UPPER CHANGI MRT STATION,0.42556838856912005,6,0.8418930112439734,14,13.86111158910743
257 BISHAN ST 22,Catholic High School (Primary),0.6019083720645702,13,Blk 320 Shunfu Road,1.0877583449920738,3,BISHAN MRT STATION,1.1304280323995188,4,0.28603613664237065,16,8.409867141289235
480 SEGAR RD,Beacon Primary School,0.62239631389087,8,Bukit Timah Market,5.553264511798174,0,SEGAR LRT STATION,0.3735572513974213,10,0.35088135930818626,8,14.617621907009536
22 REDHILL CL,Gan Eng Seng Primary School,0.31607940689773717,7,Blk 115 Bukit Merah View,0.46923064327709985,9,REDHILL MRT STATION,0.34846935878773905,4,0.08262578754797816,19,3.73330092504769
512 CHOA CHU KANG ST 51,De La Salle School,0.6631952151336097,11,Blk 505 Jurong West Street 52,5.082277318926836,0,CHOA CHU KANG MRT STATION,0.5938727235820849,5,0.35764870895461354,9,16.936921684775726
26 NEW UPP CHANGI RD,Bedok Green Primary School,0.4003809678119893,9,Blk 16 Bedok South Road,0.341881585221539,9,BEDOK MRT STATION,0.4781163614023978,3,0.30570207909098296,19,10.180920646823765
331C ANCHORVALE ST,Springdale Primary School,0.06987564857157527,18,Kovan Market & Food Centre,4.054935143191345,0,FARMWAY LRT STATION,0.18417040717975572,21,0.15237514862480125,16,13.041450304830132
35 TANGLIN HALT RD,New Town Primary School,0.3614204161289955,4,Tanglin Halt Market,0.39203924859205097,7,COMMONWEALTH MRT STATION,0.5959663715289751,7,0.5324521534512463,16,6.091899237997719
539 SERANGOON NTH AVE 4,Rosyth School,0.3590044400734741,9,Chomp Chomp Food Centre,1.3419717970579677,2,FERNVALE LRT STATION,1.9263812286486028,1,0.07743716892421659,15,10.306315817308628
174D EDGEDALE PLAINS,Greendale Primary School,0.3113036979231362,23,Kovan Market & Food Centre,5.011523160074249,0,MERIDIAN LRT STATION,0.13434169139592406,21,0.1663706860781846,15,14.12804450506443
104 TAMPINES ST 11,Tampines Primary School,0.49821490322846546,20,Market Street Food Centre,0.27719424795938036,1,TAMPINES MRT STATION,0.6950372725475079,7,0.21191859399523327,18,12.685072038218172
700 PASIR RIS DR 10,Park View Primary School,0.31523098182028275,4,Market Street Food Centre,3.8759224252782607,0,PASIR RIS MRT STATION,1.4573739723126957,1,0.2414267684282051,6,14.3701931076349
690D CHOA CHU KANG CRES,Yew Tee Primary School,0.5599375496984589,5,Blks 20/21 Marsiling Lane,5.364809503421105,0,YEW TEE MRT STATION,0.7048103759077587,1,0.7940880582231549,6,17.095985344655148
668 WOODLANDS RING RD,Admiralty Primary School,0.44371078676241116,17,Blks 20/21 Marsiling Lane,2.4072604288447303,0,ADMIRALTY MRT STATION,0.34551664270282473,4,0.34869395154245536,14,18.119881576764488
120 PAYA LEBAR WAY,Canossa Catholic Primary School,0.5171451901007614,5,Blk 89 Circuit Road,0.15915236113362036,10,MATTAR MRT STATION,0.4880704053696823,13,0.2960805790786026,27,5.609452883192736
502 SERANGOON NTH AVE 4,Rosyth School,0.2628377806567278,10,Chomp Chomp Food Centre,1.5813895675733185,2,HOUGANG MRT STATION,1.8042631740537365,5,0.35691883857935863,17,10.372750694257554
205A PUNGGOL FIELD,Punggol Green Primary School,0.5116248981154856,27,Kovan Market & Food Centre,4.711159339372392,0,COVE LRT STATION,0.43426386654572513,26,0.42856962036956564,18,13.849635722032486
136 POTONG PASIR AVE 3,Cedar Primary School,1.0150996152633942,12,Blk 210 Toa Payoh Lorong 8,1.46811231352681,5,POTONG PASIR MRT STATION,0.4023227909344799,8,0.16486727677417432,16,5.76282628431245
291E BT BATOK ST 24,Keming Primary School,0.21828872060804044,10,Market Street Food Centre,1.8849424367984904,1,BUKIT BATOK MRT STATION,0.8458541362512761,4,0.45331184669984464,17,12.59892901791515
204A PUNGGOL FIELD,Edgefield Primary School,0.5302971484610268,27,Kovan Market & Food Centre,4.771573070626144,0,COVE LRT STATION,0.3417021701616599,25,0.43076595839325177,18,13.911844424578867
173 WOODLANDS ST 13,Fuchun Primary School,0.2605926366950363,11,Blks 20/21 Marsiling Lane,1.1620577867852198,2,MARSILING MRT STATION,0.41671521920205745,5,0.41971356913421015,8,18.385279840102324
468 PASIR RIS DR 6,Casuarina Primary School,0.12928642709221178,12,Market Street Food Centre,3.3835448337006384,0,PASIR RIS MRT STATION,0.8424133994646367,2,0.4942150573103356,9,15.354642972794176
228 JURONG EAST ST 21,Yuhua Primary School,0.510099339939336,9,Market Street Food Centre,0.20249267284668537,3,CHINESE GARDEN MRT STATION,0.4087272229340517,5,0.6511678565843334,18,14.352419594071291
172 GANGSA RD,Zhenghua Primary School,0.2814164472479346,11,Bukit Timah Market,4.527886861222781,0,PETIR LRT STATION,0.18743166873130357,15,0.2666669697150655,12,14.14550950118441
245 TAMPINES ST 21,Yumin Primary School,0.46981443806460454,19,Market Street Food Centre,0.8840346616290308,1,TAMPINES MRT STATION,0.19127561902538395,5,0.2050991787561017,16,13.09477790198684
332 SERANGOON AVE 3,Yangzheng Primary School,0.3037816180970202,13,Serangoon Garden Market,1.396136114045327,4,SERANGOON MRT STATION,0.24618943399832918,6,0.19036185132121422,9,7.685194781080862
108 POTONG PASIR AVE 1,Cedar Primary School,0.8478047932858945,12,Blk 210 Toa Payoh Lorong 8,1.5749513236012702,4,POTONG PASIR MRT STATION,0.3897538496878872,9,0.24634995427061623,14,5.887840208773355
485 PASIR RIS DR 4,Pasir Ris Primary School,0.3273396563100496,7,Blks 2 & 3 Changi Village Road,3.465762969630868,0,PASIR RIS MRT STATION,1.302797604877459,1,0.1294963744327025,9,15.746666540340632
468 JURONG WEST ST 41,Shuqun Primary School,0.1595208741138006,9,Blk 505 Jurong West Street 52,0.2582619496156577,3,LAKESIDE MRT STATION,0.4750402556653302,3,0.34869404069782245,11,16.220481315103218
209 BOON LAY PL,Boon Lay Garden Primary School,0.42790693191063706,12,Blk 505 Jurong West Street 52,0.5443014170425744,3,LAKESIDE MRT STATION,0.6904105590619601,3,0.2931687141126593,11,16.653755721443165
262 YISHUN ST 22,Xishan Primary School,0.2703898880367262,11,Chong Pang Market & Food Centre,1.2855527866841086,2,YISHUN MRT STATION,0.8402292479825426,1,0.17811171119516975,15,16.82471958642339
117 TECK WHYE LANE,South View Primary School,0.5043583736721908,16,Market Street Food Centre,4.259226535370214,0,KEAT HONG LRT STATION,0.26722567777861184,13,0.15301436829320217,14,15.35232432334162
603 YISHUN ST 61,Northland Primary School,0.5772384098863579,14,Chong Pang Market & Food Centre,1.32124741383072,2,KHATIB MRT STATION,0.5966650047683991,2,0.3092240829982347,16,15.352536618667711
734 YISHUN AVE 5,Jiemin Primary School,0.19071855051353243,14,Chong Pang Market & Food Centre,0.3871249700867339,2,YISHUN MRT STATION,0.437759486350447,2,0.2976523880489477,17,16.20799654779554
147 LOR 2 TOA PAYOH,Kheng Cheng School,0.38028660416166493,13,Blk 93 Toa Payoh Lorong 4,0.6509539868497943,5,TOA PAYOH MRT STATION,0.3428082640691791,8,0.2806603978592118,19,5.620135007972275
705 TAMPINES ST 71,Poi Ching School,0.2403603950320574,16,Market Street Food Centre,1.4933989359840336,1,TAMPINES MRT STATION,0.677920056811002,4,0.37988717680502687,14,12.506661632123782
689 JURONG WEST CTRL 1,Boon Lay Garden Primary School,0.7941017922116844,15,Blk 505 Jurong West Street 52,1.6927323402199221,3,BOON LAY MRT STATION,0.2469071903454397,3,0.17054819675435404,11,17.357455563361988
724 YISHUN ST 71,Jiemin Primary School,0.1440168193688533,12,Chong Pang Market & Food Centre,0.582898199987329,2,YISHUN MRT STATION,0.6545227165996647,2,0.39061252040288225,16,15.921501697476604
814 TAMPINES ST 81,Junyuan Primary School,0.30379538586538196,20,Market Street Food Centre,0.9094109279670545,2,TAMPINES WEST MRT STATION,0.2842709142178984,5,0.2817995557381371,18,11.768664237068677
727 CLEMENTI WEST ST 2,Qifa Primary School,1.208238901811809,6,Blk 726 Clementi West Street 2,0.06048532512836907,3,CLEMENTI MRT STATION,1.2124601893328304,2,0.1803488412882289,10,9.998261589277964
152 PASIR RIS ST 13,White Sands Primary School,0.24394324839237133,16,Market Street Food Centre,2.793574205802764,0,TAMPINES EAST MRT STATION,1.192171045524603,2,0.3979579992138028,11,15.151923541476812
302 YISHUN CTRL,Xishan Primary School,0.4131970199438117,14,Chong Pang Market & Food Centre,1.2633273185261384,2,YISHUN MRT STATION,0.5238332792565245,2,0.30290575486875704,17,16.186950288557664
223 TAMPINES ST 24,Gongshang Primary School,0.49069638906052393,21,Market Street Food Centre,1.4303065940145228,1,TAMPINES EAST MRT STATION,0.17916227177754457,7,0.21465036750826055,17,13.796915421984648
391 YISHUN AVE 6,North View Primary School,0.19077987591200732,11,Chong Pang Market & Food Centre,2.3205359050376404,0,YISHUN MRT STATION,1.5765705937292258,1,0.5485491734057895,12,16.073222552573306
102 POTONG PASIR AVE 1,Cedar Primary School,0.7741596662508151,12,Blk 210 Toa Payoh Lorong 8,1.7107844370990204,5,POTONG PASIR MRT STATION,0.25683430792896966,8,0.21846520711104953,14,5.811657712971187
655 YISHUN AVE 4,Northland Primary School,0.19645521055080367,14,Chong Pang Market & Food Centre,1.59550987599791,2,YISHUN MRT STATION,0.9105680479459461,2,0.6569104957439892,16,15.387836693728204
508 WOODLANDS DR 14,Woodgrove Primary School,0.07717965295129144,18,Blks 20/21 Marsiling Lane,1.9625834587169306,2,WOODLANDS MRT STATION,0.5245655592841607,5,0.11913948864042724,11,17.712083728912013
718 YISHUN ST 71,Jiemin Primary School,0.2373582049290677,12,Chong Pang Market & Food Centre,0.5207396354658368,2,YISHUN MRT STATION,0.7785540509343835,2,0.42110913978772757,14,15.983230892070765
897 TAMPINES ST 81,Junyuan Primary School,0.5207234234648551,16,Market Street Food Centre,1.1396302953394177,2,TAMPINES WEST MRT STATION,0.49787964906917453,4,0.12107154641616964,17,11.622537775960616
216 PASIR RIS ST 21,White Sands Primary School,0.3832110060846549,14,Market Street Food Centre,3.1467756434458662,0,PASIR RIS MRT STATION,1.371481664060014,2,0.24668649061185408,11,15.3805763612374
762 WOODLANDS AVE 6,Evergreen Primary School,0.2683867496506624,17,Blks 20/21 Marsiling Lane,2.112994786358139,0,ADMIRALTY MRT STATION,0.8140513373821118,3,0.23455124996080884,14,18.933006541814894
429 TAMPINES ST 41,Tampines Primary School,0.19073601184265282,22,Market Street Food Centre,1.5794850436058558,1,TAMPINES EAST MRT STATION,0.6258987389106765,6,0.3984426188492439,19,13.727822458649573
608 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.2297425235455029,8,Blk 538 Bedok North Street 3,1.3227982097118522,3,BEDOK NORTH MRT STATION,0.6192006820767777,5,0.10811063322792917,15,8.664728524613205
306 CLEMENTI AVE 4,Nan Hua Primary School,0.5309148833042343,8,Blk 448 Clementi Ave 3,0.9390291030645319,3,CLEMENTI MRT STATION,0.7198864547489667,2,0.29486583273271527,11,10.375162694200817
838 YISHUN ST 81,Peiying Primary School,0.378865417609586,10,Chong Pang Market & Food Centre,1.765459368315772,2,KHATIB MRT STATION,0.12437222644875737,2,0.14049894550542508,13,14.763383066843584
271 TAMPINES ST 21,Yumin Primary School,0.19127085972847405,19,Market Street Food Centre,0.7113977896989891,1,TAMPINES MRT STATION,0.6289633713282627,6,0.22459976999582404,15,13.116384371666877
166 STIRLING RD,Queenstown Primary School,0.8497022252500537,5,Alexandra Village Food Centre,0.541214082426704,5,QUEENSTOWN MRT STATION,0.6049091775156441,5,0.0860534392588083,14,5.509854527559631
416 TAMPINES ST 41,Tampines Primary School,0.21183414603203546,22,Market Street Food Centre,1.5110340574596497,1,TAMPINES MRT STATION,0.6633307256126376,6,0.38981613481511834,18,13.523602827696095
531 WOODLANDS DR 14,Innova Primary School,0.3110364761671031,17,Blks 20/21 Marsiling Lane,2.23484718625974,0,WOODLANDS SOUTH MRT STATION,0.4234709205382913,4,0.12841677207802393,9,17.496776590679186
449 YISHUN RING RD,Northland Primary School,0.41039346060854703,14,Chong Pang Market & Food Centre,2.0189993214154844,0,YISHUN MRT STATION,1.2768140301297353,2,0.3370938450021639,16,15.332998481896018
748 JURONG WEST ST 73,Westwood Primary School,0.29227339347509,14,Blk 505 Jurong West Street 52,2.288616533376116,0,PIONEER MRT STATION,1.1262061798386303,2,0.6168209851506015,8,18.47205166907541
666A PUNGGOL DR,Horizon Primary School,0.2799764226253061,16,Kovan Market & Food Centre,5.696346531800054,0,KADALOOR LRT STATION,0.26510711511993384,16,0.25540149425789765,12,14.788900537963547
322 JURONG EAST ST 31,Jurong Primary School,0.42991264464221385,12,Market Street Food Centre,1.0882559445144122,4,CHINESE GARDEN MRT STATION,0.7371225288490756,2,0.36088313086905704,13,15.333507595639496
224 CHOA CHU KANG CTRL,South View Primary School,0.31127842210660445,12,Market Street Food Centre,4.189891248332194,0,SOUTH VIEW LRT STATION,0.0897265906889224,10,0.3509101119867368,13,15.981753864217172
446 CLEMENTI AVE 3,Clementi Primary School,0.4198019988332315,6,Blk 448 Clementi Ave 3,0.07555608401442931,3,CLEMENTI MRT STATION,0.27341121938942053,2,0.06118869444076413,13,10.126651019026195
133 EDGEDALE PLAINS,Mee Toh School,0.3192367161669223,19,Kovan Market & Food Centre,4.624213799827156,0,CORAL EDGE LRT STATION,0.24633427303645006,18,0.3018779859712773,14,13.706368450652095
431 TAMPINES ST 41,Tampines Primary School,0.23417605321303214,24,Market Street Food Centre,1.6718967857906666,1,TAMPINES EAST MRT STATION,0.5711890625346386,5,0.2791789175834614,18,13.846643104305684
180 BT BATOK WEST AVE 8,Yuhua Primary School,0.36571708879713016,11,Market Street Food Centre,0.5995866172121977,1,BUKIT BATOK MRT STATION,0.8435998698309061,5,0.17621741738681332,19,13.864018435546173
631 HOUGANG AVE 8,Xinmin Primary School,0.18717138195634428,15,Kovan Market & Food Centre,1.3781344534318059,4,HOUGANG MRT STATION,1.208746489765021,3,0.2072387965180337,19,10.14055013127378
233 PASIR RIS DR 4,Pasir Ris Primary School,0.22974230988286037,7,Blks 2 & 3 Changi Village Road,3.3787720274152835,0,PASIR RIS MRT STATION,1.4160238002314007,1,0.20122277074601475,9,15.816896433093971
622 SENJA RD,West View Primary School,0.26957799050504205,13,Market Street Food Centre,5.373837875004674,0,JELAPANG LRT STATION,0.3556300467964345,17,0.16267922982737162,12,15.06943863954136
435C FERNVALE RD,Sengkang Green Primary School,0.21255843731558483,8,Chomp Chomp Food Centre,3.446178907126762,0,FERNVALE LRT STATION,0.20157324243956032,8,0.2698280707059799,10,12.432705865802372
92A PIPIT RD,Geylang Methodist School (Primary),0.7291257325522036,9,Blk 89 Circuit Road,0.24815716331435142,11,MACPHERSON MRT STATION,0.3888201567946287,12,0.1688139822983552,27,5.89157702078535
165 SIMEI RD,Angsana Primary School,0.8784039118267845,12,Market Street Food Centre,1.6010483744941888,1,UPPER CHANGI MRT STATION,0.5029911218192458,6,0.7340090342510573,15,13.760729922009045
547 PASIR RIS ST 51,Casuarina Primary School,0.6089236245347326,17,Market Street Food Centre,2.7421229094658583,0,PASIR RIS MRT STATION,0.6389879995311191,4,0.5529135349108948,14,14.719111545670762
916 HOUGANG AVE 9,Yio Chu Kang Primary School,0.3537926379514584,15,Kovan Market & Food Centre,1.7603546236497765,2,HOUGANG MRT STATION,0.9878773363345106,7,0.2199173015775285,18,10.68221265861547
210 SERANGOON CTRL,Zhonghua Primary School,0.7254201987444792,9,Serangoon Garden Market,1.1906732219182734,4,SERANGOON MRT STATION,0.5000966308874838,6,0.30564812280768333,12,8.20984521964705
268C PUNGGOL FIELD,Punggol Green Primary School,0.20662251789716765,25,Kovan Market & Food Centre,5.0818467944635515,0,SOO TECK LRT STATION,0.19697201527076444,22,0.24773400222212663,18,14.175368420420282
308 WOODLANDS AVE 1,Fuchun Primary School,0.20202878361206686,11,Blks 20/21 Marsiling Lane,1.5089909834502266,2,MARSILING MRT STATION,0.4067040300215255,5,0.38757207869272847,7,18.136194006458382
498E TAMPINES ST 45,White Sands Primary School,0.4930189686806879,17,Market Street Food Centre,2.367717431037562,0,TAMPINES EAST MRT STATION,0.7672386684919015,4,0.6719798171903484,16,14.71793978743253
655 WOODLANDS RING RD,Woodlands Ring Primary School,0.2960478062745727,17,Blks 20/21 Marsiling Lane,2.4473654137467156,0,ADMIRALTY MRT STATION,0.4647136757585147,4,0.33174015262299,13,17.95346596686165
357 BT BATOK ST 31,Dazhong Primary School,0.41662005129118657,8,Market Street Food Centre,2.47457025784315,0,BUKIT GOMBAK MRT STATION,0.3402620718512282,6,0.30655468231425426,15,14.097826984172205
